id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology,source_url
17089,Canterbury Eyecare,Active,Australia,VIC,Canterbury,3126,"124 Maling Rd, Canterbury, Victoria, 3126",,-37.824489,145.082904,https://www.provision.com.au/practice/canterbury-eyecare/,,false,https://www.provision.com.au/search-results/
17326,Eyetech Optometrists,Active,Australia,VIC,Carlton,3053,"338 Lygon Street, Carlton, Victoria, 3053",,-37.7990787,144.9674434,https://www.provision.com.au/practice/eyetech-optometrists-carlton/,,false,https://www.provision.com.au/search-results/
17190,EYEdentity Carnegie,Active,Australia,VIC,Carnegie,3163,"80A Koornang Rd, Carnegie, Victoria, 3163",,-37.887216,145.057769,https://www.provision.com.au/practice/eyedentity-carnegie/,,false,https://www.provision.com.au/search-results/
17010,Vision on Koornang,Active,Australia,VIC,Carnegie,3163,"54 Koornang Road, Carnegie, Victoria, 3163",,-37.886597,145.057887,https://www.provision.com.au/practice/vision-on-koornang/,,false,https://www.provision.com.au/search-results/
186700,Spectacle Hub – Caroline Springs,Active,Australia,VIC,Caroline Springs,3023,"Spectacle Hub - Caroline Springs, Lake Street, Caroline Springs VIC, Australia, Caroline Springs, Victoria, 3023",,-37.73071587844923,144.74326606839895,https://www.provision.com.au/practice/spectacle-hub-caroline-springs/,,false,https://www.provision.com.au/search-results/
17312,Carrum Downs Eyecare,Active,Australia,VIC,Carrum Downs,3201,"Shop 18, Carrum Downs Shop Centre, 100 Hall Rd, Carrum Downs, Victoria, 3201",,-38.101933,145.18532400000004,https://www.provision.com.au/practice/carrum-downs-eyecare/,,false,https://www.provision.com.au/search-results/
60518,Glenn Howell Optometrist,Active,Australia,VIC,Casterton,3311,"75 Henty Street, Casterton, Victoria, 3311",,-37.584912,141.4050542,https://www.provision.com.au/practice/glenn-howell-optometrist-2/,,false,https://www.provision.com.au/search-results/
17007,ProVision Optometry Clayton,Active,Australia,VIC,Clayton,3168,"Shop 1/380 Clayton Rd, Clayton, Victoria, 3168",,-37.9293535186677,145.11897919262503,https://www.provision.com.au/practice/provision-optometry-clayton/,,false,https://www.provision.com.au/search-results/
341179,Clyde North Eyecare,Active,Australia,VIC,Clyde North,3978,"Shop 12 Ramlegh Springs Village, 50 Ramlegh Boulevard, Clyde North, Victoria, 3978",,-38.1172468,145.3450445,https://www.provision.com.au/practice/clyde-north-eyecare/,,false,https://www.provision.com.au/search-results/
36798,Bell Optometrists,Active,Australia,VIC,Coburg,3058,"Shop 16, Walkers Arcade, Coburg, Victoria, 3058",,-37.74151399999999,144.9651725,https://www.provision.com.au/practice/bell-optometrists/,,false,https://www.provision.com.au/search-results/
134130,InFocus Optical,Active,Australia,VIC,Coburg North,3058,"Coburg North Village, Shop 7, 180 Gaffney Street, Coburg North, Victoria, 3058",,-37.7315464,144.95032289999995,https://www.provision.com.au/practice/infocus-optical/,,false,https://www.provision.com.au/search-results/
17186,I-care @ Collingwood,Active,Australia,VIC,Collingwood,3066,"110 Smith St, Collingwood, Victoria, 3066",,-37.805194,144.983405,https://www.provision.com.au/practice/i-care-collingwood/,,false,https://www.provision.com.au/search-results/
186737,Spectacle Hub – Craigieburn,Active,Australia,VIC,Craigieburn,3064,"B0014, 340 Craigieburn Road, Craigieburn, Victoria, 3064",,-37.5932975,144.9135755,https://www.provision.com.au/practice/spectacle-hub-craigieburn/,,false,https://www.provision.com.au/search-results/
17118,Harris Blake and Parsons Optometrists,Active,Australia,VIC,Croydon,3136,"59 Main Street, Croydon, Victoria, 3136",,-37.795089,145.281593,https://www.provision.com.au/practice/harris-blake-parsons-optometrists-2/,,false,https://www.provision.com.au/search-results/
140532,Spectacle Hub Curlewis,Active,Australia,VIC,Curlewis,3222,"Woolworths Curlewis Town Centre, Shop 2, 90 Centennial Boulevard, Curlewis, Victoria, 3222",,-38.1684578,144.5452615,https://www.provision.com.au/practice/spectacle-hub-curlewis/,,false,https://www.provision.com.au/search-results/
138586,Clear Vision Optical,Active,Australia,VIC,Dallas,3047,"130 Blair Street, Dallas, Victoria, 3047",,-37.673745481610666,144.93114683194653,https://www.provision.com.au/practice/clear-vision-optical/,,false,https://www.provision.com.au/search-results/
16983,The Eye Collective by Russo Optometry,Active,Australia,VIC,Dandenong,3175,"165 Lonsdale Street, Dandenong, Victoria, 3175",,-37.990013,145.214123,https://www.provision.com.au/practice/the-eye-collective-dandenong/,,false,https://www.provision.com.au/search-results/
70300,Diamond Valley Optical,Active,Australia,VIC,Diamond Creek,3089,"Shop 15, Diamond Creek Plaza, 72 Hurstbridge Rd, Diamond Creek, Victoria, 3089",,-37.67435,145.15944390000004,https://www.provision.com.au/practice/diamond-valley-optical-2/,,false,https://www.provision.com.au/search-results/
17376,Insightful Eye Care – Dingley Eye Centre,Active,Australia,VIC,Dingley Village,3172,"116 Centre Dandenong Rd, Dingley Village, Victoria, 3172",,-37.984464,145.133383,https://www.provision.com.au/practice/dingley-eye-centre/,,false,https://www.provision.com.au/search-results/
17352,Docklands Eyecare,Active,Australia,VIC,Docklands,3008,"840 Bourke Street, Docklands, Victoria, 3008",,-37.8198332,144.9430045,https://www.provision.com.au/practice/docklands-eyecare/,,false,https://www.provision.com.au/search-results/
123978,Eyes on Collins Street,Active,Australia,VIC,Docklands,3008,"Tower 3, Shop 9c, 727 Collins Street (Lower ground level, next to Anytime Fitness), Docklands, Victoria, 3008",,-37.82116158631575,144.9493872183159,https://www.provision.com.au/practice/eyes-on-collins-street/,,false,https://www.provision.com.au/search-results/
17370,Donvale Optical,Active,Australia,VIC,Doncaster East,3109,"35 Tunstall Square, Doncaster East, Victoria, 3109",,-37.791968,145.170112,https://www.provision.com.au/practice/donvale-optical/,,false,https://www.provision.com.au/search-results/
85955,Optical In Sight,Active,Australia,VIC,Doncaster East,3109,"1/1068 Doncaster Road, Doncaster East, Victoria, 3109",,-37.78988103518399,145.1666655042992,https://www.provision.com.au/practice/optical-in-sight/,,false,https://www.provision.com.au/search-results/
68886,Focus on Laurimar,Active,Australia,VIC,Doreen,3212,"Shop 4, Laurimar Shopping Centre, 95 Hazel Glen Drive, Doreen, Victoria, 3212",,-37.5869939,145.1276113,https://www.provision.com.au/practice/focus-on-laurimar/,,false,https://www.provision.com.au/search-results/
98971,L&F Eyecare Drouin,Active,Australia,VIC,Drouin,3818,"3/28 Princes Way, Drouin, Victoria, 3818",,-38.137021,145.85830499999997,https://www.provision.com.au/practice/l-f-drouin/,,false,https://www.provision.com.au/search-results/
17079,Horsfalls Optometrists Echuca,Active,Australia,VIC,Echuca,3564,"134 Hare Street, Echuca, Victoria, 3564",,-36.129273,144.750234,https://www.provision.com.au/practice/horsfalls-optometrists-echuca/,,false,https://www.provision.com.au/search-results/
17147,EYEdentity Elsternwick,Active,Australia,VIC,Elsternwick,3185,"Shop 1, 604 Glenhuntly Rd, Elsternwick, Victoria, 3185",,-37.886283,145.014663,https://www.provision.com.au/practice/eyedentity-elsternwick/,,false,https://www.provision.com.au/search-results/
313171,Optical World Elsternwick,Active,Australia,VIC,Elsternwick,3185,"343 Glen Huntly Road, Elsternwick, Victoria, 3185",,-37.884466,145.003246,https://www.provision.com.au/practice/optical-world-elsternwick/,,false,https://www.provision.com.au/search-results/
17329,Eltham Eyecare,Active,Australia,VIC,Eltham,3095,"Shop 2A, 906 Main Road, Eltham, Victoria, 3095",,-37.714827,145.148679,https://www.provision.com.au/practice/optometrist-eltham-eyecare/,,false,https://www.provision.com.au/search-results/
94903,Acuity Eyecare Epping,Active,Australia,VIC,Epping,3076,"Epping Medical Centre, Ground Level, 230 Cooper Street, Epping, Victoria, 3076",,-37.6495468,145.00930549999998,https://www.provision.com.au/practice/acuity-eyecare-epping-optometrist/,,false,https://www.provision.com.au/search-results/
135023,De Santis Vision Consultants,Active,Australia,VIC,Epping,3073,"366 Dalton Road, Epping, Victoria, 3073",,-37.65915139999999,145.03093279999996,https://www.provision.com.au/practice/desantis-vision-consultants-optometrist-epping/,,false,https://www.provision.com.au/search-results/
17164,Fitzroy North Eye Centre,Active,Australia,VIC,Fitzroy North,3068,"798 Nicholson Street, Fitzroy North, Victoria, 3068",,-37.781261,144.978184,https://www.provision.com.au/practice/fitzroy-north-eye-centre/,,false,https://www.provision.com.au/search-results/
17346,My Optometrist,Active,Australia,VIC,Forest Hill,3131,"Level 2, Shop 250, , 270 Canterbury Road, Forest Hill, Victoria, 3131",,-37.834838,145.16534409999997,https://www.provision.com.au/practice/my-optometrist-3/,,false,https://www.provision.com.au/search-results/
343558,Geelong Eye Health,Active,Australia,VIC,Geelong West,3218,"219 Pakington St, Geelong West, Victoria, 3218",,-38.1447047,144.3472457,https://www.provision.com.au/practice/geelong-eye-health/,,false,https://www.provision.com.au/search-results/
17035,Leverett and Kindler Optometrists,Active,Australia,VIC,Greensborough,3088,"A Shop 3A & 3C, 35 Main Street, Greensborough, Victoria, 3088",,-37.703438,145.103836,https://www.provision.com.au/practice/leverett-and-kindler-optometrists/,,false,https://www.provision.com.au/search-results/
300779,iOptical,Active,Australia,VIC,Greenvale,3059,"Shop G21, Greenvale Shopping Centre, Greenvale, Victoria, 3059",,-37.6397203,144.8812448,https://www.provision.com.au/practice/ioptical/,,false,https://www.provision.com.au/search-results/
17142,Glenn Howell Optometrist,Active,Australia,VIC,Hamilton,3300,"85 Gray St, Hamilton, Victoria, 3300",,-37.743822,142.022679,https://www.provision.com.au/practice/glenn-howell-optometrist/,,false,https://www.provision.com.au/search-results/
17273,"Hampton Eyecare (Previously Guttridge, Douglas & Wells Optometrists)",Active,Australia,VIC,Hampton,3188,"348 Hampton St, Hampton, Victoria, 3188",,-37.9409163,145.00218229999996,https://www.provision.com.au/practice/optometrist-hampton-eyecare/,,false,https://www.provision.com.au/search-results/
17032,C Werner & Co,Active,Australia,VIC,Hawksburn,3142,"Ground Floor, 611 Malvern Road, Hawksburn, Victoria, 3142",,-37.848366,145.006516,https://www.provision.com.au/practice/c-werner-co/,,false,https://www.provision.com.au/search-results/
17000,Pezzimenti Nixon Optometrists,Active,Australia,VIC,Hawthorn,3122,"743 Glenferrie Road, Hawthorn, Victoria, 3122",,-37.81832,145.03593,https://www.provision.com.au/practice/pezzimenti-nixon-optometrists/,,false,https://www.provision.com.au/search-results/
17177,Dry Eye Centre,Active,Australia,VIC,Heathmont,3135,"142 Canterbury Rd, Heathmont, Victoria, 3135",,-37.828351,145.246747,https://www.provision.com.au/practice/dry-eye-centre/,,false,https://www.provision.com.au/search-results/
17025,Warringal Optometrists,Active,Australia,VIC,Heidelberg,3084,"67 Burgundy Street, Heidelberg, Victoria, 3084",,-37.75671,145.068012,https://www.provision.com.au/practice/warringal-optometrists/,,false,https://www.provision.com.au/search-results/
17281,Wicks Eyecare,Active,Australia,VIC,Keilor,3036,"870 Old Calder Hwy, Keilor, Victoria, 3036",,-37.703244,144.808779,https://www.provision.com.au/practice/wicks-eyecare/,,false,https://www.provision.com.au/search-results/
188786,Kerang Optical,Active,Australia,VIC,Kerang,3579,"67A Victoria Street, Kerang, Victoria, 3579",,-35.7331318,143.92057699999998,https://www.provision.com.au/practice/kerang-optical/,,false,https://www.provision.com.au/search-results/
17286,Kew Junction Optical Clinic,Active,Australia,VIC,Kew,3101,"14 Cotham Road, Kew, Victoria, 3101",,-37.807002,145.031032,https://www.provision.com.au/practice/kew-junction-optical-clinic/,,false,https://www.provision.com.au/search-results/
17220,Bill Cutler Optometrists,Active,Australia,VIC,Kew East,3102,"678 High Street, Kew East, Victoria, 3102",,-37.798644,145.052601,https://www.provision.com.au/practice/bill-cutler-optometrists/,,false,https://www.provision.com.au/search-results/
17084,Horsfalls Optometrists Kyabram,Active,Australia,VIC,Kyabram,3620,"154 Allan Street, Kyabram, Victoria, 3620",,-36.3136918,145.04584550000004,https://www.provision.com.au/practice/horsfalls-optometrists-2/,,false,https://www.provision.com.au/search-results/
17318,Vision One Eyecare,Active,Australia,VIC,Langwarrin,3910,"Shop 27a, Gateway Shopping Village, 230 Cranbourne-Frankston Rd, Langwarrin, Victoria, 3910",,-38.1508408,145.196819,https://www.provision.com.au/practice/vision-one-eyecare-langwarrin/,,false,https://www.provision.com.au/search-results/
323052,New Vision Eyewear Lara,Active,Australia,VIC,Lara,3212,"10 The Centreway, Lara, Victoria, 3212",,-38.022889,144.4076829,https://www.provision.com.au/practice/new-vision-eyewear-lara/,,false,https://www.provision.com.au/search-results/
17391,Leongatha Optometrists,Active,Australia,VIC,Leongatha,3953,"70 Bair Street, Leongatha, Victoria, 3953",,-38.47962,145.947224,https://www.provision.com.au/practice/leongatha-optometrists/,,false,https://www.provision.com.au/search-results/
17201,I-care @ Lilydale,Active,Australia,VIC,Lilydale,3140,"180 Main Street, Lilydale, Victoria, 3140",,-37.758171,145.349192,https://www.provision.com.au/practice/i-care-lilydale-optometrist/,,false,https://www.provision.com.au/search-results/
129212,Maffra Vision Care,Active,Australia,VIC,Maffra,3860,"44 Johnson Street, Maffra, Victoria, 3860",,-37.9675894,146.97561559999997,https://www.provision.com.au/practice/maffra-vision-care/,,false,https://www.provision.com.au/search-results/
60270,Central Park Optical,Active,Australia,VIC,Malvern East,3145,"407 Wattletree Road, Malvern East, Victoria, 3145",,-37.86490999999999,145.049982,https://www.provision.com.au/practice/central-park-optical/,,false,https://www.provision.com.au/search-results/
192115,Mansfield Optical,Active,Australia,VIC,Mansfield,3722,"30c High Street, Mansfield, Victoria, 3722",,-37.0521131,146.0908246,https://www.provision.com.au/practice/mansfield-optical/,,false,https://www.provision.com.au/search-results/
17097,David Hare Optometrist,Active,Australia,VIC,Maryborough,3465,"97 High Street, Maryborough, Victoria, 3465",,-37.047211,143.736584,https://www.provision.com.au/practice/david-hare-optometrist/,,false,https://www.provision.com.au/search-results/
17305,3004 Eyecare,Active,Australia,VIC,Melbourne,3004,"4/431 St Kilda Road, Melbourne, Victoria, 3004",,-37.838536,144.977225,https://www.provision.com.au/practice/3004-eyecare/,,false,https://www.provision.com.au/search-results/
17397,Collins Street Optometrists,Active,Australia,VIC,Melbourne,3000,"Level 9, 267 Collins Street, Melbourne, Victoria, 3000",,-37.816196,144.965139,https://www.provision.com.au/practice/collins-street-optometrists-melbourne-cbd/,,false,https://www.provision.com.au/search-results/
38984,Eyes On Queen Street,Active,Australia,VIC,Melbourne,3000,"Shop 2, 185-191 Queen Street, Melbourne, Victoria, 3000",,-37.81426370000001,144.9600761,https://www.provision.com.au/practice/eyes-on-queen-street-optometrist-melbourne-cbd/,,false,https://www.provision.com.au/search-results/
149771,Melton Optical Services,Active,Australia,VIC,Melton,3337,"22 Alexandra Street, Melton, Victoria, 3337",,-37.68407871597616,144.58088148220895,https://www.provision.com.au/practice/optometrist-melton-optical/,,false,https://www.provision.com.au/search-results/
49127,Vision North Eyecare – Mill Park,Active,Australia,VIC,Mill Park,3082,"Shop 47, The Stables Shopping Centre, Childs Road, Mill Park, Victoria, 3082",,-37.666082,145.060292,https://www.provision.com.au/practice/vision-north-mill-park/,,false,https://www.provision.com.au/search-results/
99369,L&F Eyecare Moe,Active,Australia,VIC,Moe,3818,"1 Anzac Street, Moe, Victoria, 3818",,-38.17647310433833,146.26520773068842,https://www.provision.com.au/practice/l-f-moe/,,false,https://www.provision.com.au/search-results/
57298,Yarra Ranges Optical,Active,Australia,VIC,Monbulk,3793,"69 Main Road, Monbulk, Victoria, 3793",,-37.8740571,145.40678950000006,https://www.provision.com.au/practice/yarra-ranges-optical-optometrist-monbulk/,,false,https://www.provision.com.au/search-results/
66541,20/20 Sight & Style,Active,Australia,VIC,Mornington,3931,"161 Main Street, Mornington, Victoria, 3931",,-38.22147200000001,145.03969900000004,https://www.provision.com.au/practice/2020-sight-style-optometrist-mornington/,,false,https://www.provision.com.au/search-results/
16976,Lewis & McConnell Optometrist,Active,Australia,VIC,Mount Waverley,3149,"51 Hamilton Place, Mount Waverley, Victoria, 3149",,-37.877165,145.127608,https://www.provision.com.au/practice/lewis-mcconnell-optometrist/,,false,https://www.provision.com.au/search-results/
17395,Casey Optometrist,Active,Australia,VIC,Narre Warren South,3805,"Shop 105 Casey Central, 400 Cranbourne Road, Narre Warren South, Victoria, 3805",,-38.06771,145.300177,https://www.provision.com.au/practice/casey-optometrist/,,false,https://www.provision.com.au/search-results/
17208,Carlton Eyecare Consultants,Active,Australia,VIC,North Carlton,3054,"761 Nicholson Street, North Carlton, Victoria, 3054",,-37.781476,144.97758,https://www.provision.com.au/practice/carlton-eyecare-consultants/,,false,https://www.provision.com.au/search-results/
36724,Eye Advice,Active,Australia,VIC,Oakleigh,3166,"84 Warrigal Road, Oakleigh, Victoria, 3166",,-37.9028336,145.0866297,https://www.provision.com.au/practice/eye-advice/,,false,https://www.provision.com.au/search-results/
17290,Pakenham Optical,Active,Australia,VIC,Pakenham,3810,"120 Main Street, Pakenham, Victoria, 3810",,-38.077671,145.482632,https://www.provision.com.au/practice/optometrist-pakenham-optical/,,false,https://www.provision.com.au/search-results/
186553,Lakeview Eyecare,Active,Australia,VIC,Patterson Lakes,3197,"Shop 18, Lakeview Shopping Centre, 102-114 Gladesville Blvd, Patterson Lakes, Victoria, 3197",,-38.0675837,145.14354179999998,https://www.provision.com.au/practice/lakeview-eyecare/,,false,https://www.provision.com.au/search-results/
17252,Point Cook Eyecare – now merged with Sanctuary Lakes Eyecare,Active,Australia,VIC,Point Cook,3030,"Shop 18, Sanctuary Lakes Shopping Ctr, 300 Point Cook Rd, Point Cook, Victoria, 3030",,-37.882136,144.734667,https://www.provision.com.au/practice/point-cook-eyecare/,,false,https://www.provision.com.au/search-results/
17193,Sanctuary Lakes Eyecare,Active,Australia,VIC,Point Cook,3030,"Shop 18, Sanctuary Lakes Shopping Ctr, 300 Point Cook Rd, Point Cook, Victoria, 3030",,-37.897091,144.753446,https://www.provision.com.au/practice/sanctuary-lakes-eyecare/,,false,https://www.provision.com.au/search-results/
17199,Alfred Nott Optometrists,Active,Australia,VIC,Port Melbourne,3207,"239 Bay Street, Port Melbourne, Victoria, 3207",,-37.8380162,144.94261890000007,https://www.provision.com.au/practice/alfred-nott-optometrists-port-melbourne/,,false,https://www.provision.com.au/search-results/
34385,Portland Eyecare,Active,Australia,VIC,Portland,3305,"64 Percy Street, Portland, Victoria, 3305",,-38.3471527,141.6038208,https://www.provision.com.au/practice/optometrist-portland-eyecare/,,false,https://www.provision.com.au/search-results/
17161,Preston Eyecare,Active,Australia,VIC,Preston,3072,"354 High St, Preston, Victoria, 3072",,-37.739458,145.004115,https://www.provision.com.au/practice/preston-eyecare/,,false,https://www.provision.com.au/search-results/
304140,Reservoir Spectacle Shop,Active,Australia,VIC,Reservoir,3073,"2C Edwardes Street, Reservoir, Victoria, 3073",,-37.7160957,145.0062677,https://www.provision.com.au/practice/reservoir-spectacle-shop/,,false,https://www.provision.com.au/search-results/
49367,Vision North Eyecare – Reservoir,Active,Australia,VIC,Reservoir,3073,"301 The Broadway, Reservoir, Victoria, 3073",,-37.717122,145.008378,https://www.provision.com.au/practice/vision-north-reservoir/,,false,https://www.provision.com.au/search-results/
17153,Eyes Optometrists Richmond,Active,Australia,VIC,Richmond,3121,"123 Swan St, Richmond, Victoria, 3121",,-37.82522319999999,144.9952895,https://www.provision.com.au/practice/eyes-optometrists-richmond/,,false,https://www.provision.com.au/search-results/
17100,Harmony Eye Care,Active,Australia,VIC,Richmond,3121,"Grd Floor, 266 Victoria street, Richmond, Victoria, 3121",,-37.810678,145.000101,https://www.provision.com.au/practice/harmony-eye-care-optometrist-richmond/,,false,https://www.provision.com.au/search-results/
178816,Insightful Eye Care – Swan St Eye Centre,Active,Australia,VIC,Richmond,3121,"Shop 4, 161 - 165 Swan Street, Richmond, Victoria, 3121",,-37.8254195,144.99699310000005,https://www.provision.com.au/practice/insightful-eye-care-swan-street-eye-centre/,,false,https://www.provision.com.au/search-results/
17111,Harris Blake and Parsons Optometrists,Active,Australia,VIC,Ringwood,3134,"Shop 1079, Lower Level, Eastland Shopping Centre, 175 Maroondah Hwy, Ringwood, Victoria, 3134",,-37.812682,145.22917000000007,https://www.provision.com.au/practice/harris-blake-parsons-optometrists/,,false,https://www.provision.com.au/search-results/
88678,A+ Optometry,Active,Australia,VIC,Ringwood North,3134,"Shop 26, 204-206 Warrandyte Road, Ringwood North, Victoria, 3134",,-37.79426160000001,145.23601329999997,https://www.provision.com.au/practice/a-optometry/,,false,https://www.provision.com.au/search-results/
89543,Nepean Optical,Active,Australia,VIC,Rosebud,3939,"1043 Point Nepean Road, Rosebud, Victoria, 3939",,-38.35594409999999,144.90513699999997,https://www.provision.com.au/practice/nepean-optical/,,false,https://www.provision.com.au/search-results/
17267,Rowville Eyecare,Active,Australia,VIC,Rowville,3178,"Suite 3, 7 Fulham Rd, Rowville, Victoria, 3178",,-37.917659,145.23787,https://www.provision.com.au/practice/rowville-eyecare/,,false,https://www.provision.com.au/search-results/
94979,Acuity Eyecare Sale,Active,Australia,VIC,Sale,3850,"186 Raymond Street, Sale, Victoria, 3850",,-38.1088331,147.066061,https://www.provision.com.au/practice/acuity-eyecare-sale/,,false,https://www.provision.com.au/search-results/
17129,Graham Hill Eyecare,Active,Australia,VIC,Shepparton,3630,"94 Nixon Street, Shepparton, Victoria, 3630",,-36.3775077,145.4024506,https://www.provision.com.au/practice/graham-hill-eyecare-optometrist-shepparton/,,false,https://www.provision.com.au/search-results/
17259,Eyes Optometrists South Yarra,Active,Australia,VIC,South Yarra,3141,"29 Toorak Rd, South Yarra, Victoria, 3141",,-37.838273,144.987436,https://www.provision.com.au/practice/eyes-optometrists-south-yarra/,,false,https://www.provision.com.au/search-results/
36913,Eyeworks,Active,Australia,VIC,South Yarra,3141,"548 Chapel St, South Yarra, Victoria, 3141",,-37.84109619999999,144.9956436,https://www.provision.com.au/practice/eyeworks/,,false,https://www.provision.com.au/search-results/
17296,Visual Q Eyecare,Active,Australia,VIC,South Yarra,3141,"91 Toorak Road, South Yarra, Victoria, 3141",,-37.83854988174569,144.98953234110445,https://www.provision.com.au/practice/visual-q-eyecare/,,false,https://www.provision.com.au/search-results/
185277,Crystal Eyecare Optometrists,Active,Australia,VIC,Springvale,3171,"Shop 28, 268-274 Springvale Road, Springvale, Victoria, 3171",,-37.9509954,145.15157020000004,https://www.provision.com.au/practice/crystal-eyecare-optometrists/,,false,https://www.provision.com.au/search-results/
17030,St Kilda Eyecare,Active,Australia,VIC,St Kilda,3182,"159 Acland Street, St Kilda, Victoria, 3182",,-37.86909199999999,144.97999300000004,https://www.provision.com.au/practice/st-kilda-eyecare/,,false,https://www.provision.com.au/search-results/
241483,Sunbury Eye and Vision,Active,Australia,VIC,Sunbury,3429,"53 O'Shanassy Street, Sunbury, Victoria, 3429",,-37.5810853,144.7304271,https://www.provision.com.au/practice/sunbury-eye-and-vision/,,false,https://www.provision.com.au/search-results/
17076,eyeclarity,Active,Australia,VIC,Sunbury,3429,"Shop 43, Sunbury Square Shopping Centre, Cnr Evans & Macedon Streets, Sunbury, Victoria, 3429",,-37.57819,144.729677,https://www.provision.com.au/practice/eye-clarity-optometrist-sunbury/,,false,https://www.provision.com.au/search-results/
146908,Modern Eyecare Sunshine,Active,Australia,VIC,Sunshine North,3020,"360 Ballarat Road, Sunshine North, Victoria, 3020",,-37.778706980607794,144.84691323988113,https://www.provision.com.au/practice/modern-eyecare-sunshine-optometrist/,,false,https://www.provision.com.au/search-results/
170939,In2Eyes Optometry,Active,Australia,VIC,Surrey Hills,3103,"511 Whitehorse Road, Surrey Hills, Victoria, 3103",,-37.8135826,145.090001,https://www.provision.com.au/practice/in2eyes/,,false,https://www.provision.com.au/search-results/
334313,Surrey Hills Eyecare,Active,Australia,VIC,Surrey Hills,3127,"150 Union Rd, Surrey Hills, Victoria, 3127",,-37.8234782,145.0974533,https://www.provision.com.au/practice/surrey-hills-eyecare/,,false,https://www.provision.com.au/search-results/
185432,Swan Hill Optical,Active,Australia,VIC,Swan Hill,3585,"220 Campbell Street, Swan Hill, Victoria, 3585",,-35.3388185,143.55898260000004,https://www.provision.com.au/practice/swan-hill-optical/,,false,https://www.provision.com.au/search-results/
94852,Acuity Eyecare Doncaster,Active,Australia,VIC,Templestowe Lower,3107,"Level 4, Manningham Medical Centre, 200 High Street, Templestowe Lower, Victoria, 3107",,-37.7733863,145.11525770000003,https://www.provision.com.au/practice/acuity-eyecare-doncaster/,,false,https://www.provision.com.au/search-results/
336794,Loom Optical,Active,Australia,VIC,Torquay,3228,"1A Zeally Bay Road, Torquay, Victoria, 3228",,-38.3307848,144.325811,https://www.provision.com.au/practice/loom-optical/,,false,https://www.provision.com.au/search-results/
16989,Kay Street Eyecare,Active,Australia,VIC,Traralgon,3844,"26 Kay Street, Traralgon, Victoria, 3844",,-38.194058,146.536403,https://www.provision.com.au/practice/kay-street-eyecare/,,false,https://www.provision.com.au/search-results/
95044,Acuity Eyecare Wallan,Active,Australia,VIC,Wallan,3756,"Wellington Square Shopping Centre, Shop 1, 81-89 High Street, Wallan, Victoria, 3756",,-37.4120326,144.97866610000005,https://www.provision.com.au/practice/acuity-eyecare-wallan-optometrist/,,false,https://www.provision.com.au/search-results/
180067,Holloway Vision,Active,Australia,VIC,Wangaratta,3677,"56 Reid Street, Wangaratta, Victoria, 3677",,-36.35459229999999,146.32623050000007,https://www.provision.com.au/practice/holloway-vision/,,false,https://www.provision.com.au/search-results/
99263,L&F Eyecare Warragul,Active,Australia,VIC,Warragul,3820,"5 Barkly Street, Warragul, Victoria, 3820",,-38.16058266239491,145.93315801412086,https://www.provision.com.au/practice/l-f-warragul/,,false,https://www.provision.com.au/search-results/
37146,Eyes On Warrandyte,Active,Australia,VIC,Warrandyte,3113,"Shop 2B, Goldfields Plaza, 402 Heidelberg-Warrandyte Road, Warrandyte, Victoria, 3113",,-37.747473,145.207489,https://www.provision.com.au/practice/eyes-on-warrandyte/,,false,https://www.provision.com.au/search-results/
89646,Penry Routson Optometrists Warrnambool,Active,Australia,VIC,Warrnambool,3280,"193 Lava Street, Warrnambool, Victoria, 3280",,-38.3808587,142.48227640000005,https://www.provision.com.au/practice/penry-routson-optometrists-warrnambool/,,false,https://www.provision.com.au/search-results/
34462,Warrnambool Eyecare,Active,Australia,VIC,Warrnambool,3280,"152 Liebig Street, Warrnambool, Victoria, 3280",,-38.382355,142.48510599999997,https://www.provision.com.au/practice/optometrist-warrnambool-eyecare/,,false,https://www.provision.com.au/search-results/
17223,Watsonia Optical,Active,Australia,VIC,Watsonia,3087,"67 Watsonia Rd, Watsonia, Victoria, 3087",,-37.709872,145.082604,https://www.provision.com.au/practice/watsonia-optical/,,false,https://www.provision.com.au/search-results/
17179,Insight Vision Care,Active,Australia,VIC,Werribee,3030,"48a Watton Street, Werribee, Victoria, 3030",,-37.9018643,144.65991129999998,https://www.provision.com.au/practice/insight-vision-care-optometrist-werribee/,,false,https://www.provision.com.au/search-results/
17198,Alfred Nott Optometrists,Active,Australia,VIC,Wheelers Hill,3150,"Suite G14, , Wheelers Hill Business Centre,, 202 Jells Road, Wheelers Hill, Victoria, 3150",,-37.9112776,145.1894188,https://www.provision.com.au/practice/alfred-nott-optometrists/,,false,https://www.provision.com.au/search-results/
179109,Eye Philosophy,Active,Australia,VIC,Williamstown,3016,"28 Douglas Parade, Williamstown, Victoria, 3016",,-37.85577809999999,144.89771870000004,https://www.provision.com.au/practice/brazionis-eyecare/,,false,https://www.provision.com.au/search-results/
17054,Fitzgerald Optometry,Active,Australia,VIC,Williamstown,3016,"Shop 2,, 73 Douglas Parade, Williamstown, Victoria, 3016",,-37.856196,144.897157,https://www.provision.com.au/practice/fitzgerald-optometry/,,false,https://www.provision.com.au/search-results/
